OrderID,OrderDateKey,ShipDateKey,ProductKey,CustomerKey,ShipMode,PaymentMethod,Quantity,UnitPrice,DiscountPct,DiscountAmount,SalesAmount,CostAmount,Profit,ShipDays
2804,20220415,20220422,17,150,First Class,COD,1,399,5,19.95,379.05,279.98,99.07,7
2805,20220316,20220322,18,187,Express,Net Banking,5,599,10,59.9,2695.5,1687.56,1007.94,6
2806,20231108,20231114,15,188,Express,Credit Card,3,2499,0,0.0,7497.0,4336.58,3160.42,6
2807,20240226,20240229,13,57,Express,Debit Card,1,12999,0,0.0,12999.0,7936.96,5062.04,3
2808,20240506,20240511,7,107,Same Day,Debit Card,2,2800,5,140.0,5320.0,3692.7,1627.3,5
2809,20220102,20220103,6,10,Standard,Debit Card,3,1299,15,194.85,3312.45,2519.54,792.91,1
2810,20240817,20240819,16,30,Same Day,COD,1,799,15,119.85,679.15,512.9,166.25,2
2811,20240202,20240209,16,67,Same Day,UPI,5,799,10,79.9,3595.5,2635.04,960.46,7
2812,20241214,20241216,19,134,Express,Debit Card,3,8999,20,1799.8,21597.6,18054.79,3542.81,2
2813,20220215,20220219,16,70,First Class,Credit Card,3,799,10,79.9,2157.3,1462.44,694.86,4
2814,20230908,20230915,9,28,Express,Debit Card,2,2999,10,299.9,5398.2,3567.16,1831.04,7
2815,20240808,20240810,4,179,First Class,Net Banking,5,55000,10,5500.0,247500.0,171214.61,76285.39,2
2816,20231110,20231113,3,63,Standard,UPI,2,2999,10,299.9,5398.2,3876.12,1522.08,3
2817,20220427,20220501,13,111,Standard,UPI,2,12999,5,649.95,24698.1,16759.22,7938.88,4
2818,20240129,20240130,10,61,First Class,COD,4,1599,5,79.95,6076.2,4704.69,1371.51,1
2819,20230315,20230319,14,61,Express,UPI,3,999,0,0.0,2997.0,2014.33,982.67,4
2820,20221123,20221128,11,152,Standard,Credit Card,4,8999,20,1799.8,28796.8,20394.46,8402.34,5
2821,20220118,20220120,18,110,Express,Credit Card,4,599,0,0.0,2396.0,1765.55,630.45,2
2822,20220105,20220109,6,9,Same Day,UPI,2,1299,0,0.0,2598.0,1940.03,657.97,4
2823,20220629,20220630,6,80,Standard,Credit Card,3,1299,0,0.0,3897.0,2173.7,1723.3,1
2824,20220101,20220108,7,44,Standard,UPI,4,2800,20,560.0,8960.0,8385.4,574.6,7
2825,20230820,20230825,17,19,First Class,COD,5,399,0,0.0,1995.0,1152.56,842.44,5
2826,20230617,20230619,17,25,Same Day,Credit Card,4,399,10,39.9,1436.4,949.23,487.17,2
2827,20240316,20240323,11,171,First Class,UPI,2,8999,15,1349.85,15298.3,11600.29,3698.01,7
2828,20241108,20241111,10,168,Express,UPI,4,1599,5,79.95,6076.2,4550.07,1526.13,3
2829,20231031,20231102,8,119,Standard,Credit Card,2,1199,15,179.85,2038.3,1393.34,644.96,2
2830,20220830,20220901,4,115,Same Day,UPI,2,55000,0,0.0,110000.0,76400.93,33599.07,2
2831,20231018,20231023,8,184,Same Day,Debit Card,4,1199,5,59.95,4556.2,3030.96,1525.24,5
2832,20240827,20240902,2,94,Standard,Credit Card,2,79999,5,3999.95,151998.1,94126.46,57871.64,6
2833,20220306,20220313,9,100,First Class,UPI,2,2999,20,599.8,4798.4,3895.84,902.56,7
2834,20240709,20240711,11,191,Express,Credit Card,4,8999,15,1349.85,30596.6,22064.02,8532.58,2
2835,20221203,20221206,14,24,Express,Debit Card,4,999,0,0.0,3996.0,2316.22,1679.78,3
2836,20241116,20241121,16,72,Standard,Credit Card,2,799,15,119.85,1358.3,936.59,421.71,5
2837,20240109,20240115,11,158,First Class,COD,3,8999,0,0.0,26997.0,14863.13,12133.87,6
2838,20230218,20230220,5,86,Express,Net Banking,5,3499,0,0.0,17495.0,11479.76,6015.24,2
2839,20220322,20220326,19,141,First Class,Credit Card,3,8999,10,899.9,24297.3,20230.42,4066.88,4
2840,20230806,20230809,1,105,Standard,Net Banking,5,45000,15,6750.0,191250.0,167178.86,24071.14,3
2841,20240504,20240508,20,147,Express,Net Banking,2,4999,0,0.0,9998.0,7168.17,2829.83,4
2842,20230627,20230630,2,59,Standard,COD,5,79999,0,0.0,399995.0,251581.86,148413.14,3
2843,20230415,20230416,8,116,Standard,Credit Card,2,1199,5,59.95,2278.1,1319.98,958.12,1
2844,20230715,20230720,18,107,Same Day,COD,1,599,10,59.9,539.1,433.5,105.6,5
2845,20220415,20220419,19,55,Standard,Debit Card,5,8999,15,1349.85,38245.75,29717.93,8527.82,4
2846,20240307,20240312,11,46,First Class,Credit Card,5,8999,15,1349.85,38245.75,26549.36,11696.39,5
2847,20231105,20231111,8,123,Same Day,Debit Card,1,1199,0,0.0,1199.0,690.59,508.41,6
2848,20230822,20230828,9,107,Express,UPI,2,2999,5,149.95,5698.1,3543.73,2154.37,6
2849,20220719,20220726,10,80,Standard,Credit Card,5,1599,15,239.85,6795.75,5274.59,1521.16,7
2850,20221115,20221122,4,1,Same Day,Debit Card,2,55000,0,0.0,110000.0,77630.63,32369.37,7
2851,20220821,20220828,15,87,First Class,COD,1,2499,10,249.9,2249.1,1757.3,491.8,7
2852,20220908,20220912,20,72,Same Day,Debit Card,1,4999,0,0.0,4999.0,3538.29,1460.71,4
2853,20240305,20240312,7,140,Standard,Credit Card,3,2800,15,420.0,7140.0,4650.62,2489.38,7
2854,20221129,20221201,11,42,Express,Net Banking,5,8999,20,1799.8,35996.0,30952.33,5043.67,2
2855,20231221,20231222,11,100,First Class,Debit Card,4,8999,0,0.0,35996.0,25609.53,10386.47,1
2856,20221210,20221212,20,164,Standard,Debit Card,4,4999,20,999.8,15996.8,13342.75,2654.05,2
2857,20241009,20241014,15,100,Standard,Credit Card,3,2499,15,374.85,6372.45,4676.43,1696.02,5
2858,20240716,20240718,1,147,Same Day,UPI,3,45000,0,0.0,135000.0,100916.88,34083.12,2
2859,20240501,20240507,1,81,Standard,COD,4,45000,0,0.0,180000.0,103826.87,76173.13,6
2860,20241202,20241207,4,152,Same Day,Credit Card,2,55000,5,2750.0,104500.0,71375.6,33124.4,5
2861,20220308,20220315,11,63,Same Day,Credit Card,3,8999,10,899.9,24297.3,19287.55,5009.75,7
2862,20220807,20220808,10,171,First Class,Debit Card,2,1599,15,239.85,2718.3,1924.1,794.2,1
2863,20230729,20230801,14,20,Same Day,UPI,5,999,0,0.0,4995.0,2822.29,2172.71,3
2864,20240413,20240414,1,73,Express,COD,3,45000,0,0.0,135000.0,93468.61,41531.39,1
2865,20220725,20220728,4,25,Standard,Debit Card,3,55000,20,11000.0,132000.0,101764.91,30235.09,3
2866,20230311,20230316,3,60,Standard,COD,1,2999,0,0.0,2999.0,1836.28,1162.72,5
2867,20230901,20230906,10,26,Same Day,Net Banking,4,1599,20,319.8,5116.8,4708.46,408.34,5
2868,20220710,20220716,11,69,Standard,Credit Card,1,8999,0,0.0,8999.0,5073.18,3925.82,6
2869,20240903,20240904,16,93,Express,COD,4,799,10,79.9,2876.4,1826.12,1050.28,1
2870,20230523,20230524,11,44,Standard,Credit Card,2,8999,15,1349.85,15298.3,13203.92,2094.38,1
2871,20240821,20240823,5,44,Standard,COD,5,3499,0,0.0,17495.0,13085.02,4409.98,2
2872,20230714,20230719,7,127,Express,COD,5,2800,0,0.0,14000.0,7866.24,6133.76,5
2873,20240306,20240308,17,75,First Class,COD,3,399,0,0.0,1197.0,755.19,441.81,2
2874,20230813,20230816,8,158,First Class,Credit Card,1,1199,15,179.85,1019.15,760.22,258.93,3
2875,20220823,20220827,19,49,Express,COD,3,8999,15,1349.85,22947.45,15540.5,7406.95,4
2876,20220903,20220909,8,34,Standard,Credit Card,1,1199,0,0.0,1199.0,898.81,300.19,6
2877,20240319,20240321,7,71,Express,Credit Card,1,2800,10,280.0,2520.0,1541.58,978.42,2
2878,20220129,20220202,4,88,Standard,UPI,2,55000,5,2750.0,104500.0,63676.44,40823.56,4
2879,20231028,20231101,13,169,Express,Debit Card,5,12999,15,1949.85,55245.75,39322.81,15922.94,4
2880,20230228,20230304,12,49,Same Day,Net Banking,2,3499,5,174.95,6648.1,4533.18,2114.92,4
2881,20220411,20220414,1,111,Standard,Net Banking,4,45000,0,0.0,180000.0,101210.57,78789.43,3
2882,20241209,20241212,7,106,Same Day,Debit Card,1,2800,0,0.0,2800.0,1618.79,1181.21,3
2883,20240522,20240529,1,122,Same Day,UPI,5,45000,0,0.0,225000.0,150141.8,74858.2,7
2884,20230405,20230409,7,177,First Class,UPI,3,2800,20,560.0,6720.0,5421.08,1298.92,4
2885,20221125,20221129,8,113,First Class,Net Banking,2,1199,0,0.0,2398.0,1693.47,704.53,4
2886,20230325,20230330,17,165,Same Day,COD,2,399,0,0.0,798.0,481.62,316.38,5
2887,20230606,20230612,4,70,First Class,Credit Card,5,55000,20,11000.0,220000.0,168311.94,51688.06,6
2888,20220509,20220514,4,62,Express,Net Banking,3,55000,0,0.0,165000.0,117470.44,47529.56,5
2889,20241218,20241219,5,6,First Class,COD,3,3499,20,699.8,8397.6,7221.18,1176.42,1
2890,20231130,20231201,16,50,First Class,UPI,2,799,0,0.0,1598.0,1113.05,484.95,1
2891,20230711,20230716,7,161,Same Day,Credit Card,4,2800,15,420.0,9520.0,8045.88,1474.12,5
2892,20240218,20240222,20,51,Same Day,UPI,2,4999,0,0.0,9998.0,5590.49,4407.51,4
2893,20240823,20240830,8,137,Standard,Credit Card,3,1199,5,59.95,3417.15,2142.07,1275.08,7
2894,20220731,20220805,5,60,First Class,Net Banking,4,3499,20,699.8,11196.8,7820.62,3376.18,5
2895,20220529,20220530,18,113,Express,UPI,2,599,0,0.0,1198.0,835.73,362.27,1
2896,20220718,20220719,9,3,Same Day,COD,5,2999,5,149.95,14245.25,8607.96,5637.29,1
2897,20240710,20240712,3,88,Same Day,COD,2,2999,10,299.9,5398.2,3441.39,1956.81,2
2898,20230509,20230510,16,177,Standard,Net Banking,3,799,10,79.9,2157.3,1398.43,758.87,1
2899,20230320,20230327,14,85,Express,COD,1,999,0,0.0,999.0,650.09,348.91,7
2900,20230723,20230724,14,179,Express,Credit Card,3,999,0,0.0,2997.0,2099.89,897.11,1
2901,20220719,20220725,19,6,Express,Debit Card,3,8999,0,0.0,26997.0,15777.42,11219.58,6
2902,20220403,20220409,6,51,First Class,Credit Card,2,1299,0,0.0,2598.0,1497.81,1100.19,6
2903,20240709,20240711,20,35,Express,UPI,1,4999,0,0.0,4999.0,3475.05,1523.95,2
2904,20230906,20230913,14,40,First Class,Net Banking,1,999,20,199.8,799.2,729.5,69.7,7
2905,20220116,20220118,12,9,First Class,Credit Card,5,3499,0,0.0,17495.0,12017.1,5477.9,2
2906,20220623,20220630,6,55,First Class,Debit Card,1,1299,0,0.0,1299.0,822.28,476.72,7
2907,20221207,20221210,17,183,Same Day,Net Banking,5,399,15,59.85,1695.75,1309.07,386.68,3
2908,20221119,20221126,20,137,First Class,Debit Card,5,4999,0,0.0,24995.0,18514.39,6480.61,7
2909,20240630,20240703,11,67,Standard,Debit Card,5,8999,0,0.0,44995.0,33082.24,11912.76,3
2910,20240411,20240414,13,198,Standard,Debit Card,5,12999,5,649.95,61745.25,47800.54,13944.71,3
2911,20220421,20220423,18,29,Express,Credit Card,5,599,5,29.95,2845.25,1883.62,961.63,2
2912,20241126,20241128,18,60,Standard,Debit Card,2,599,0,0.0,1198.0,876.46,321.54,2
2913,20220621,20220624,17,138,Express,Debit Card,1,399,0,0.0,399.0,240.29,158.71,3
2914,20220401,20220405,16,53,Standard,COD,2,799,20,159.8,1278.4,1131.39,147.01,4
2915,20221030,20221104,15,19,Standard,UPI,4,2499,15,374.85,8496.6,6765.0,1731.6,5
2916,20240801,20240803,9,87,Standard,Credit Card,1,2999,0,0.0,2999.0,2108.58,890.42,2
2917,20220304,20220305,11,43,Express,Net Banking,5,8999,0,0.0,44995.0,25490.86,19504.14,1
2918,20220721,20220725,18,166,Standard,Debit Card,3,599,0,0.0,1797.0,1271.37,525.63,4
2919,20231225,20231228,13,173,Same Day,UPI,1,12999,20,2599.8,10399.2,9526.34,872.86,3
2920,20230619,20230621,3,140,First Class,UPI,2,2999,10,299.9,5398.2,4100.41,1297.79,2
2921,20241002,20241007,3,39,Standard,UPI,2,2999,20,599.8,4798.4,4214.47,583.93,5
2922,20240217,20240221,2,130,Standard,Credit Card,4,79999,5,3999.95,303996.2,177677.87,126318.33,4
2923,20230620,20230622,13,89,Same Day,COD,3,12999,0,0.0,38997.0,24267.57,14729.43,2
2924,20221104,20221108,13,145,Same Day,COD,1,12999,0,0.0,12999.0,8223.1,4775.9,4
2925,20230412,20230415,12,170,Express,COD,1,3499,0,0.0,3499.0,2141.48,1357.52,3
2926,20240208,20240214,2,142,First Class,Debit Card,1,79999,15,11999.85,67999.15,51515.66,16483.49,6
2927,20230508,20230512,20,158,Standard,COD,5,4999,5,249.95,23745.25,16837.09,6908.16,4
2928,20241212,20241214,5,17,Standard,Net Banking,1,3499,0,0.0,3499.0,2485.69,1013.31,2
2929,20230602,20230609,17,32,Same Day,UPI,5,399,10,39.9,1795.5,1391.91,403.59,7
2930,20221230,20230104,16,128,Express,COD,2,799,10,79.9,1438.2,940.86,497.34,5
2931,20220512,20220516,9,63,First Class,COD,2,2999,15,449.85,5098.3,3377.51,1720.79,4
2932,20230828,20230903,6,134,Same Day,Net Banking,5,1299,15,194.85,5520.75,4441.92,1078.83,6
2933,20230902,20230904,1,63,Same Day,COD,4,45000,20,9000.0,144000.0,124811.68,19188.32,2
2934,20240601,20240603,4,80,Standard,Net Banking,3,55000,0,0.0,165000.0,105994.85,59005.15,2
2935,20230821,20230827,13,41,Same Day,Credit Card,3,12999,20,2599.8,31197.6,24362.71,6834.89,6
2936,20230118,20230122,8,185,Express,UPI,3,1199,0,0.0,3597.0,2369.32,1227.68,4
2937,20230128,20230204,1,172,First Class,UPI,1,45000,5,2250.0,42750.0,28145.44,14604.56,7
2938,20230819,20230824,19,136,Standard,UPI,5,8999,0,0.0,44995.0,31694.81,13300.19,5
2939,20230510,20230515,17,133,Same Day,Debit Card,2,399,20,79.8,638.4,595.68,42.72,5
2940,20240811,20240816,2,173,Standard,UPI,3,79999,0,0.0,239997.0,145903.59,94093.41,5
2941,20230505,20230507,7,54,Same Day,COD,3,2800,0,0.0,8400.0,6011.92,2388.08,2
2942,20231008,20231014,4,102,Standard,Credit Card,2,55000,20,11000.0,88000.0,63611.15,24388.85,6
2943,20220713,20220719,20,117,Standard,COD,5,4999,5,249.95,23745.25,17352.79,6392.46,6
2944,20220409,20220414,7,62,Express,Net Banking,5,2800,0,0.0,14000.0,9466.45,4533.55,5
2945,20230320,20230322,13,165,First Class,Credit Card,3,12999,0,0.0,38997.0,21754.17,17242.83,2
2946,20220607,20220608,20,195,Same Day,Net Banking,5,4999,5,249.95,23745.25,17538.48,6206.77,1
2947,20220715,20220719,17,105,Standard,Credit Card,5,399,15,59.85,1695.75,1441.99,253.76,4
2948,20230114,20230116,1,8,First Class,Credit Card,5,45000,0,0.0,225000.0,138806.48,86193.52,2
2949,20220919,20220926,20,135,Same Day,Net Banking,1,4999,0,0.0,4999.0,3437.71,1561.29,7
2950,20241015,20241018,10,153,Standard,COD,1,1599,15,239.85,1359.15,1169.81,189.34,3
2951,20230314,20230318,12,157,Standard,UPI,3,3499,0,0.0,10497.0,7633.17,2863.83,4
2952,20220526,20220602,4,135,Same Day,Debit Card,5,55000,0,0.0,275000.0,157237.09,117762.91,7
2953,20230419,20230423,17,123,Express,Net Banking,3,399,20,79.8,957.6,664.66,292.94,4
2954,20230203,20230205,6,56,Standard,Debit Card,5,1299,10,129.9,5845.5,4229.35,1616.15,2
2955,20240713,20240716,11,87,Standard,UPI,4,8999,0,0.0,35996.0,20461.74,15534.26,3
2956,20220924,20220929,18,105,Standard,UPI,1,599,20,119.8,479.2,373.4,105.8,5
2957,20230502,20230506,13,110,Standard,Credit Card,4,12999,20,2599.8,41596.8,36332.28,5264.52,4
2958,20220921,20220925,1,11,Express,UPI,2,45000,20,9000.0,72000.0,67324.65,4675.35,4
2959,20240310,20240314,20,23,First Class,Credit Card,1,4999,5,249.95,4749.05,2903.41,1845.64,4
2960,20231019,20231025,7,26,Same Day,UPI,2,2800,20,560.0,4480.0,3324.84,1155.16,6
2961,20220417,20220424,14,131,Standard,Net Banking,5,999,0,0.0,4995.0,3183.05,1811.95,7
2962,20240920,20240924,18,165,Same Day,UPI,2,599,10,59.9,1078.2,709.42,368.78,4
2963,20220324,20220325,8,78,First Class,Debit Card,5,1199,0,0.0,5995.0,4249.03,1745.97,1
2964,20231203,20231206,8,123,Express,Net Banking,5,1199,15,179.85,5095.75,4368.83,726.92,3
2965,20220405,20220407,8,166,Standard,Credit Card,3,1199,10,119.9,3237.3,2499.09,738.21,2
2966,20240129,20240202,1,156,Standard,UPI,1,45000,10,4500.0,40500.0,28064.19,12435.81,4
2967,20230809,20230814,6,5,Express,Net Banking,4,1299,0,0.0,5196.0,3463.55,1732.45,5
2968,20240511,20240518,20,147,Same Day,COD,4,4999,20,999.8,15996.8,14119.25,1877.55,7
2969,20240723,20240724,17,76,First Class,COD,2,399,10,39.9,718.2,563.95,154.25,1
2970,20230524,20230526,11,145,Same Day,COD,1,8999,0,0.0,8999.0,4987.74,4011.26,2
2971,20230203,20230205,7,28,Express,UPI,2,2800,20,560.0,4480.0,3953.98,526.02,2
2972,20221017,20221024,14,104,Standard,Net Banking,5,999,10,99.9,4495.5,3706.92,788.58,7
2973,20220217,20220222,16,40,First Class,Credit Card,4,799,15,119.85,2716.6,1833.04,883.56,5
2974,20240624,20240626,7,80,Express,UPI,5,2800,15,420.0,11900.0,8338.71,3561.29,2
2975,20240111,20240117,8,134,Standard,UPI,2,1199,15,179.85,2038.3,1749.13,289.17,6
2976,20220107,20220110,14,170,First Class,UPI,1,999,0,0.0,999.0,729.72,269.28,3
2977,20220303,20220308,5,104,Express,Net Banking,5,3499,20,699.8,13996.0,10877.42,3118.58,5
2978,20230629,20230630,18,98,Standard,Debit Card,5,599,5,29.95,2845.25,1853.74,991.51,1
2979,20220131,20220205,16,110,Express,Debit Card,1,799,15,119.85,679.15,572.18,106.97,5
2980,20241218,20241221,19,87,Same Day,Net Banking,1,8999,0,0.0,8999.0,6467.24,2531.76,3
2981,20221102,20221104,19,198,Standard,Credit Card,3,8999,20,1799.8,21597.6,17596.81,4000.79,2
2982,20221203,20221207,8,1,First Class,COD,1,1199,15,179.85,1019.15,863.81,155.34,4
2983,20240311,20240315,3,15,First Class,COD,1,2999,20,599.8,2399.2,2237.04,162.16,4
2984,20230218,20230219,3,172,Standard,Credit Card,2,2999,20,599.8,4798.4,4032.92,765.48,1
2985,20220516,20220520,17,15,Same Day,COD,5,399,15,59.85,1695.75,1208.67,487.08,4
2986,20220530,20220606,11,14,Express,COD,4,8999,5,449.95,34196.2,25367.49,8828.71,7
2987,20240626,20240702,14,161,Express,UPI,2,999,0,0.0,1998.0,1390.6,607.4,6
2988,20230708,20230709,16,113,Express,Credit Card,4,799,10,79.9,2876.4,1937.74,938.66,1
2989,20240708,20240710,13,196,Express,UPI,4,12999,15,1949.85,44196.6,29950.0,14246.6,2
2990,20220209,20220214,3,191,First Class,Net Banking,4,2999,15,449.85,10196.6,8098.23,2098.37,5
2991,20220408,20220410,19,180,Same Day,Credit Card,5,8999,0,0.0,44995.0,31668.5,13326.5,2
2992,20240324,20240329,18,68,First Class,Debit Card,1,599,0,0.0,599.0,353.22,245.78,5
2993,20220702,20220704,11,92,First Class,Credit Card,2,8999,0,0.0,17998.0,11139.83,6858.17,2
2994,20240814,20240819,3,119,Express,Credit Card,1,2999,0,0.0,2999.0,2159.01,839.99,5
2995,20220610,20220615,6,1,First Class,Debit Card,4,1299,0,0.0,5196.0,3085.25,2110.75,5
2996,20241117,20241123,11,34,Same Day,Net Banking,4,8999,5,449.95,34196.2,23729.38,10466.82,6
2997,20220906,20220908,7,115,Same Day,UPI,1,2800,15,420.0,2380.0,1845.31,534.69,2
2998,20220411,20220417,6,149,First Class,UPI,3,1299,0,0.0,3897.0,2253.13,1643.87,6
2999,20241111,20241112,4,111,Express,Net Banking,3,55000,0,0.0,165000.0,123582.65,41417.35,1
3000,20230224,20230302,9,27,Express,Net Banking,4,2999,5,149.95,11396.2,7879.41,3516.79,6
3001,20241020,20241026,17,44,Express,Credit Card,2,399,0,0.0,798.0,441.14,356.86,6
3002,20241003,20241010,19,138,Same Day,COD,2,8999,0,0.0,17998.0,12160.4,5837.6,7
3003,20240509,20240511,19,140,First Class,Debit Card,3,8999,15,1349.85,22947.45,19328.49,3618.96,2
3004,20240522,20240529,8,139,Express,COD,2,1199,0,0.0,2398.0,1725.64,672.36,7
3005,20231015,20231019,1,87,Standard,Net Banking,2,45000,10,4500.0,81000.0,63004.88,17995.12,4
3006,20240527,20240531,4,117,First Class,Debit Card,4,55000,15,8250.0,187000.0,123687.91,63312.09,4
3007,20240409,20240414,5,4,Express,Credit Card,3,3499,20,699.8,8397.6,5778.08,2619.52,5
3008,20221217,20221219,8,162,Standard,Net Banking,3,1199,0,0.0,3597.0,2463.14,1133.86,2
3009,20240120,20240121,11,139,First Class,COD,4,8999,0,0.0,35996.0,24741.83,11254.17,1
3010,20221104,20221110,3,134,Express,UPI,2,2999,0,0.0,5998.0,4476.55,1521.45,6
3011,20240325,20240329,20,11,Same Day,Debit Card,5,4999,10,499.9,22495.5,16418.01,6077.49,4
3012,20240530,20240604,20,139,Standard,Debit Card,3,4999,20,999.8,11997.6,9888.2,2109.4,5
3013,20220917,20220918,11,9,First Class,COD,5,8999,15,1349.85,38245.75,31313.25,6932.5,1
3014,20230529,20230603,10,166,Same Day,COD,2,1599,0,0.0,3198.0,2323.34,874.66,5
3015,20241114,20241119,3,166,First Class,Credit Card,1,2999,0,0.0,2999.0,1857.45,1141.55,5
3016,20240622,20240623,12,46,First Class,Net Banking,2,3499,10,349.9,6298.2,4411.05,1887.15,1
3017,20230206,20230211,6,7,Standard,COD,5,1299,5,64.95,6170.25,3929.35,2240.9,5
3018,20220511,20220517,15,127,Express,COD,5,2499,10,249.9,11245.5,8102.94,3142.56,6
3019,20240612,20240617,16,184,Same Day,COD,2,799,20,159.8,1278.4,1145.47,132.93,5
3020,20230206,20230210,2,165,Standard,Net Banking,5,79999,0,0.0,399995.0,274521.59,125473.41,4
3021,20230117,20230123,8,95,Standard,UPI,1,1199,15,179.85,1019.15,724.03,295.12,6
3022,20240310,20240314,20,85,Standard,Debit Card,4,4999,10,499.9,17996.4,11151.03,6845.37,4
3023,20230727,20230801,6,200,Same Day,Debit Card,3,1299,20,259.8,3117.6,2435.26,682.34,5
3024,20241208,20241212,15,152,Same Day,Debit Card,4,2499,0,0.0,9996.0,5778.4,4217.6,4
3025,20230521,20230527,5,175,Same Day,Net Banking,5,3499,15,524.85,14870.75,11637.86,3232.89,6
3026,20230401,20230408,7,140,Express,UPI,5,2800,0,0.0,14000.0,8652.52,5347.48,7
3027,20220613,20220619,11,48,First Class,Debit Card,5,8999,20,1799.8,35996.0,27787.9,8208.1,6
3028,20231205,20231209,6,148,Express,Debit Card,2,1299,5,64.95,2468.1,1920.48,547.62,4
3029,20231205,20231210,20,176,Standard,COD,3,4999,0,0.0,14997.0,8918.88,6078.12,5
3030,20240312,20240315,12,7,First Class,COD,4,3499,10,349.9,12596.4,8433.57,4162.83,3
3031,20231027,20231028,20,83,Same Day,Debit Card,4,4999,20,999.8,15996.8,13717.67,2279.13,1
3032,20220116,20220118,10,161,Standard,Credit Card,5,1599,0,0.0,7995.0,5800.77,2194.23,2
3033,20240912,20240917,16,43,Same Day,COD,1,799,0,0.0,799.0,522.79,276.21,5
3034,20230429,20230502,2,23,Standard,UPI,3,79999,0,0.0,239997.0,150935.59,89061.41,3
3035,20230825,20230829,4,84,Express,UPI,3,55000,0,0.0,165000.0,94288.33,70711.67,4
3036,20230316,20230323,14,122,First Class,Net Banking,5,999,0,0.0,4995.0,2985.16,2009.84,7
3037,20231012,20231013,1,159,Standard,UPI,3,45000,20,9000.0,108000.0,78291.54,29708.46,1
3038,20220628,20220629,12,46,Standard,COD,4,3499,5,174.95,13296.2,9421.32,3874.88,1
3039,20241208,20241212,18,16,First Class,Credit Card,5,599,15,89.85,2545.75,2147.36,398.39,4
3040,20230711,20230714,5,61,Same Day,Net Banking,5,3499,10,349.9,15745.5,11574.01,4171.49,3
3041,20221130,20221202,11,143,Same Day,COD,4,8999,5,449.95,34196.2,20218.01,13978.19,2
3042,20241103,20241107,15,138,Express,Debit Card,4,2499,0,0.0,9996.0,6094.86,3901.14,4
